"","","",""
"Asparagus","asparagus","NH(Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Asparagus officinalis","garden asparagus","NH(Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Asplenium","spleenwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Asplenium platyneuron","ebony spleenwort","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Asplenium platyneuron var. platyneuron","ebony spleenwort","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Asplenium rhizophyllum","walking fern","NH(Coos, Grafton, Rockingham, Sullivan)",""
"Asplenium trichomanes","maidenhair spleenwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Astragalus","milkvetch","NH(Grafton, Sullivan)",""
"Astragalus alpinus","alpine milkvetch","NH(Grafton, Sullivan)",""
"Astragalus alpinus var. brunetianus","alpine milkvetch","NH(Grafton, Sullivan)",""
"Astragalus robbinsii","Robbins' milkvetch","NH(Sullivan)",""
"Astragalus robbinsii var. jesupii","Jesup's milkvetch","NH(Sullivan)",""
"Athyrium","ladyfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Athyrium filix-femina","common ladyfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Athyrium filix-femina ssp. angustum","subarctic ladyfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Atriplex","saltbush","NH(Coos, Rockingham, Strafford)",""
"Atriplex cristata","crested saltbush","NH(Rockingham)",""
"Atriplex patula","spear saltbush","NH(Coos, Rockingham, Strafford)",""
"Atriplex prostrata","triangle orache","NH(Rockingham, Strafford)",""
"Atriplex subspicata","saline saltbush","NH(Rockingham)",""
"Aureolaria","false foxglove","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Aureolaria flava","smooth yellow false foxglove","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Aureolaria flava var. flava","smooth yellow false foxglove","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Aureolaria pedicularia","fernleaf yellow false foxglove","NH(Carroll, Cheshire, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Aureolaria virginica","downy yellow false foxglove","NH(Cheshire, Merrimack, Rockingham, Strafford)",""
"Avena","oat","NH(Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Avena fatua","wild oat","NH(Grafton, Hillsborough, Strafford, Sullivan)",""
"Avena sativa","common oat","NH(Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Azolla","mosquitofern","NH(Strafford)",""
"Azolla caroliniana","Carolina mosquitofern","NH(Strafford)",""
"Baptisia","wild indigo","NH(Cheshire, Hillsborough, Rockingham, Strafford)",""
"Baptisia australis","blue wild indigo","NH(Cheshire)",""
"Baptisia australis var. australis","blue wild indigo","NH(Cheshire)",""
"Baptisia tinctoria","horseflyweed","NH(Cheshire, Hillsborough, Rockingham, Strafford)",""
"Barbarea","yellowrocket","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Barbarea orthoceras","American yellowrocket","NH(Coos)",""
"Barbarea vulgaris","garden yellowrocket","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bartonia","screwstem","NH(Belknap, Carroll, Cheshire, Hillsborough, Rockingham, Strafford)",""
"Bartonia paniculata","twining screwstem","NH(Carroll)",""
"Bartonia paniculata ssp. paniculata","twining screwstem","NH(Carroll)",""
"Bartonia virginica","yellow screwstem","NH(Belknap, Carroll, Cheshire, Hillsborough, Rockingham, Strafford)",""
"Bassia","smotherweed","NH(Hillsborough, Rockingham, Strafford)",""
"Bassia hirsuta","hairy smotherweed","NH(Rockingham)",""
"Bassia scoparia","burningbush","NH(Hillsborough, Strafford)",""
"Bellis","bellis","NH(Coos)",""
"Bellis perennis","lawndaisy","NH(Coos)",""
"Berberis","barberry","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Berberis thunbergii","Japanese barberry","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Berberis vulgaris","common barberry","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Berteroa","false madwort","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Berteroa incana","hoary alyssum","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Beta","beet","NH(Coos)",""
"Beta vulgaris","common beet","NH(Coos)",""
"Betula","birch","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Betula ×caerulea","blue birch","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack)",""
"Betula ×caerulea var. grandis","big blue birch","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack)",""
"Betula alleghaniensis","yellow birch","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Betula lenta","sweet birch","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Betula nana","dwarf birch","NH(Coos)",""
"Betula nigra","river birch","NH(Hillsborough, Rockingham, Strafford)",""
"Betula papyrifera","paper birch","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Betula papyrifera var. cordifolia","mountain paper birch","NH(Carroll, Cheshire, Coos, Grafton, Merrimack)",""
"Betula populifolia","gray birch","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bidens","beggarticks","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bidens aristosa","bearded beggarticks","NH(Rockingham)",""
"Bidens beckii","Beck's water-marigold","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Strafford)",""
"Bidens cernua","nodding beggartick","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bidens discoidea","small beggarticks","NH(Carroll, Rockingham)",""
"Bidens frondosa","devil's beggartick","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bidens laevis","smooth beggartick","NH(Hillsborough)",""
"Bidens tripartita","threelobe beggarticks","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Rockingham, Strafford)",""
"Boehmeria","false nettle","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Boehmeria cylindrica","smallspike false nettle","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Bolboschoenus","bulrush","NH(Rockingham, Strafford)",""
"Bolboschoenus maritimus","cosmopolitan bulrush","NH(Strafford)",""
"Bolboschoenus robustus","sturdy bulrush","NH(Rockingham, Strafford)",""
"Borago","borage","NH(Carroll, Grafton)",""
"Borago officinalis","common borage","NH(Carroll, Grafton)",""
"Botrychium","grapefern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Botrychium dissectum","cutleaf grapefern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Botrychium lanceolatum","lanceleaf grapefern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Botrychium lanceolatum var. angustisegmentum","lanceleaf grapefern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Botrychium lunaria","common moonwort","NH(Coos)",""
"Botrychium matricariifolium","matricary grapefern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Botrychium multifidum","leathery grapefern","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Botrychium simplex","little grapefern","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Botrychium virginianum","rattlesnake fern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Brachyelytrum","shorthusk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Brachyelytrum aristosum","northern shorthusk","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Brasenia","brasenia","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Brasenia schreberi","watershield","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Brassica","mustard","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Brassica juncea","brown mustard","NH(Carroll, Cheshire, Coos, Hillsborough, Strafford)",""
"Brassica nigra","black mustard","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Brassica rapa","field mustard","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Brassica rapa var. rapa","field mustard","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Briza","quakinggrass","NH(Cheshire, Coos, Rockingham)",""
"Briza media","perennial quakinggrass","NH(Cheshire, Coos, Rockingham)",""
"Bromus","brome","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bromus arvensis","field brome","NH(Hillsborough, Strafford)",""
"Bromus ciliatus","fringed brome","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bromus ciliatus var. ciliatus","fringed brome","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Bromus hordeaceus","soft brome","NH(Hillsborough, Rockingham)",""
"Bromus hordeaceus ssp. hordeaceus","soft brome","NH(Hillsborough, Rockingham)",""
"Bromus inermis","smooth brome","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bromus inermis ssp. inermis","smooth brome","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bromus inermis ssp. inermis var. inermis","smooth brome","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bromus kalmii","arctic brome","NH(Grafton, Hillsborough, Rockingham, Strafford)",""
"Bromus latiglumis","earlyleaf brome","NH(Cheshire, Coos, Grafton, Strafford, Sullivan)",""
"Bromus racemosus","bald brome","NH(Strafford)",""
"Bromus secalinus","rye brome","NH(Belknap, Coos, Hillsborough, Rockingham)",""
"Bromus secalinus var. secalinus","rye brome","NH(Belknap, Coos, Hillsborough, Rockingham)",""
"Bromus tectorum","cheatgrass","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Buglossoides","buglossoides","NH(Strafford)",""
"Buglossoides arvensis","corn gromwell","NH(Strafford)",""
"Bulbostylis","hairsedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bulbostylis capillaris","densetuft hairsedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bulbostylis capillaris ssp. capillaris","densetuft hairsedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Bupleurum","bupleurum","NH(Coos)",""
"Bupleurum rotundifolium","hare's ear","NH(Coos)",""
"Cabomba","fanwort","NH(Rockingham)",""
"Cabomba caroliniana","Carolina fanwort","NH(Rockingham)",""
"Cabomba caroliniana var. caroliniana","Carolina fanwort","NH(Rockingham)",""
"Cakile","searocket","NH(Rockingham, Strafford)",""
"Cakile edentula","American searocket","NH(Rockingham, Strafford)",""
"Cakile edentula ssp. edentula","American searocket","NH(Rockingham, Strafford)",""
"Cakile edentula ssp. edentula var. edentula","American searocket","NH(Rockingham, Strafford)",""
"Calamagrostis","reedgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calamagrostis canadensis","bluejoint","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calamagrostis coarctata","Nuttall's reedgrass","NH(Coos, Rockingham)",""
"Calamagrostis pickeringii","Pickering's reedgrass","NH(Coos, Grafton)",""
"Calendula","marigold","NH(Coos)",""
"Calendula officinalis","pot marigold","NH(Coos)",""
"Calla","callalily","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calla palustris","water arum","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Callitriche","water-starwort","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Callitriche heterophylla","twoheaded water-starwort","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Callitriche heterophylla ssp. heterophylla","twoheaded water-starwort","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Callitriche palustris","vernal water-starwort","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Calluna","heather","NH(Carroll, Coos, Hillsborough)",""
"Calluna vulgaris","heather","NH(Carroll, Coos, Hillsborough)",""
"Calopogon","grasspink","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Calopogon tuberosus","tuberous grasspink","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Calopogon tuberosus var. tuberosus","tuberous grasspink","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Caltha","marsh marigold","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Caltha palustris","yellow marsh marigold","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Caltha palustris var. palustris","yellow marsh marigold","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calypso","fairy slipper","NH(Coos, Grafton)",""
"Calypso bulbosa","fairy slipper","NH(Coos, Grafton)",""
"Calypso bulbosa var. americana","fairy slipper","NH(Coos, Grafton)",""
"Calystegia","false bindweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calystegia hederacea","Japanese false bindweed","NH(Cheshire, Strafford)",""
"Calystegia sepium","hedge false bindweed","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Calystegia spithamaea","low false bindweed","NH(Carroll, Cheshire, Grafton, Hillsborough)",""
"Calystegia spithamaea ssp. spithamaea","low false bindweed","NH(Carroll, Cheshire, Grafton, Hillsborough)",""
"Camelina","false flax","NH(Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Camelina microcarpa","littlepod false flax","NH(Carroll, Coos, Hillsborough, Rockingham, Strafford)",""
"Camelina sativa","false flax","NH(Coos, Grafton, Hillsborough)",""
"Camelina sativa ssp. sativa","gold-of-pleasure","NH(Coos, Grafton, Hillsborough)",""
"Campanula","bellflower","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Campanula aparinoides","marsh bellflower","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Campanula divaricata","small bonny bellflower","NH(Coos)",""
"Campanula glomerata","Dane's blood","NH(Rockingham)",""
"Campanula punctata","spotted bellflower","NH(Coos)",""
"Campanula rapunculoides","rampion bellflower","NH(Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Campanula rotundifolia","bluebell bellflower","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Sullivan)",""
"Campsis","campsis","NH(Cheshire)",""
"Campsis radicans","trumpet creeper","NH(Cheshire)",""
"Cannabis","hemp","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Cannabis sativa","marijuana","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Cannabis sativa ssp. sativa","marijuana","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Cannabis sativa ssp. sativa var. sativa","marijuana","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Capsella","capsella","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Capsella bursa-pastoris","shepherd's purse","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Cardamine","bittercress","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Cardamine bellidifolia","alpine bittercress","NH(Coos, Grafton)",""
"Cardamine bellidifolia var. bellidifolia","alpine bittercress","NH(Coos, Grafton)",""
"Cardamine bulbosa","bulbous bittercress","NH(Coos, Rockingham)",""
"Cardamine concatenata","cutleaf toothwort","NH(Cheshire, Grafton, Sullivan)",""
"Cardamine diphylla","crinkleroot","NH(Carroll, Cheshire, Coos, Grafton, Sullivan)",""
"Cardamine impatiens","narrowleaf bittercress","NH(Hillsborough)",""
"Cardamine longii","Long's bittercress","NH(Hillsborough)",""
"Cardamine maxima","large toothwort","NH(Grafton)",""
"Cardamine parviflora","sand bittercress","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Rockingham, Strafford)",""
"Cardamine parviflora var. arenicola","sand bittercress","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Rockingham, Strafford)",""
"Cardamine pensylvanica","Pennsylvania bittercress","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Cardamine pratensis","cuckoo flower","NH(Cheshire, Sullivan)",""
"Cardamine pratensis var. pratensis","cuckoo flower","NH(Cheshire, Sullivan)",""
"Carduus","plumeless thistle","NH(Strafford)",""
"Carduus nutans","nodding plumeless thistle","NH(Strafford)",""
"Carex","sedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Carex abscondita","thicket sedge","NH(Cheshire, Grafton, Rockingham, Strafford, Sullivan)",""
